N,P,K,temperature,humidity,ph,rainfall,label
0.47857142857142854,0.38571428571428573,0.18000000000000002,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6938948179925413,20
0.5928571428571429,0.2571428571428572,0.19,0.3508443185554795,0.7981485476264769,0.4275476591028611,0.7648542974294824,20
0.7,0.3,0.16,0.4206087551652157,0.7824499450014114,0.6019481847749768,0.7323430612629788,20
0.4714285714285714,0.34285714285714286,0.18000000000000002,0.46628537666345804,0.7730154716291151,0.6646870760899621,0.8507044990646769,20
0.6928571428571428,0.38571428571428573,0.19,0.5031187448826498,0.8140792476573745,0.4325974283217259,0.9022754942329806,20
0.6928571428571428,0.32142857142857145,0.18000000000000002,0.45060642576569665,0.7732615441444746,0.5545909795550641,0.8624146825256421,20
0.42857142857142855,0.3142857142857143,0.195,0.34290241115218345,0.8193719188689319,0.42611896913265035,0.7899073310570631,20
0.6,0.32857142857142857,0.15000000000000002,0.38668492923151265,0.7744185024001528,0.3947774472776674,0.6386512967840192,20
0.5214285714285715,0.37142857142857144,0.18000000000000002,0.36215008998165277,0.8245748550623077,0.3607830028397062,0.9053044512410986,20
0.6571428571428571,0.2142857142857143,0.17500000000000002,0.3831768653176626,0.7707684974088922,0.4436216054977844,0.6462286846545733,20
0.6071428571428571,0.2285714285714286,0.17,0.4505665578390452,0.798830511040522,0.44467063302380305,0.7345618837942501,20
0.7,0.34285714285714286,0.165,0.3283059100872979,0.7860230636761913,0.23478623648226982,0.8989814755944943,20
0.6285714285714286,0.35,0.195,0.4852178684838052,0.8121967659912075,0.4112782447685098,0.7649425162239819,20
0.6785714285714286,0.35714285714285715,0.185,0.5156315122716677,0.7919623117613115,0.3803700651141593,0.6220113042009683,20
0.7071428571428571,0.37142857142857144,0.15000000000000002,0.5145469284247965,0.7806381896380882,0.38188001752597023,0.9056571927738531,20
0.6785714285714286,0.24285714285714288,0.155,0.43149808683055624,0.8036792478496197,0.3198348508194596,0.9521796012501387,20
0.42857142857142855,0.2714285714285714,0.195,0.34989485765125283,0.8013427827673443,0.6082872377707842,0.9994313955312448,20
0.45,0.2785714285714286,0.18000000000000002,0.4403843231170613,0.8104014084008061,0.32325168498565693,0.850813962064063,20
0.44285714285714284,0.2642857142857143,0.155,0.4004515401733886,0.7910186310584174,0.454915077831885,0.8209376661889276,20
0.45714285714285713,0.2857142857142857,0.19,0.48218691293977467,0.8080644357584175,0.3157105755038694,0.6814791230844159,20
0.5928571428571429,0.39285714285714285,0.155,0.4812471183700193,0.7685966439518721,0.5286243821230325,0.6489109996701358,20
0.5857142857142857,0.25,0.17500000000000002,0.4305617918486304,0.8230565101565066,0.43026141783079663,1.0,20
0.6071428571428571,0.33571428571428574,0.2,0.5018069271394441,0.7945158911355392,0.5784350602364936,0.8813556305461989,20
0.65,0.2142857142857143,0.165,0.46116761396985995,0.7730384454026569,0.40892636217359535,0.5872776309741595,20
0.5428571428571428,0.3142857142857143,0.185,0.46293223436075526,0.819160656158316,0.26462383920044064,0.6349756189434617,20
0.5285714285714286,0.24285714285714288,0.165,0.41364520580389286,0.8204716650326481,0.6651747889904522,0.7646307071398394,20
0.5642857142857143,0.2714285714285714,0.17,0.36845552830781103,0.7751818939246212,0.5533187323620326,0.6847628118796147,20
0.6285714285714286,0.35714285714285715,0.2,0.45365441210153234,0.7717292331114786,0.6571373443559054,0.8389077612673189,20
0.42857142857142855,0.22142857142857142,0.19,0.41909957025240785,0.8026362864754764,0.277038513644536,0.717421923634595,20
0.5428571428571428,0.39285714285714285,0.17,0.3219454218328097,0.7709607889666517,0.5072031236932646,0.67673981052804,20
0.6642857142857143,0.36428571428571427,0.185,0.43132407301083053,0.7928680409428528,0.6030802794687624,0.6282891544590585,20
0.46428571428571425,0.39285714285714285,0.19,0.3772277694519245,0.7890587397674115,0.33488395612925403,0.7442187507067963,20
0.6785714285714286,0.33571428571428574,0.155,0.499385508202293,0.8116554445565048,0.3170296479151897,0.9567027311278595,20
0.5357142857142857,0.2357142857142857,0.17,0.4195457530664448,0.8228223034190344,0.421495297083599,0.9474534531095651,20
0.5285714285714286,0.35,0.165,0.48292532597179627,0.8073853675717793,0.5622597792059969,0.7083470645154438,20
0.65,0.22142857142857142,0.2,0.44814523531559625,0.7955346979677048,0.380368046713391,0.890123768441279,20
0.5071428571428571,0.29285714285714287,0.17500000000000002,0.3286823149191739,0.7916759829980637,0.5803665189244371,0.6170038292290048,20
0.7071428571428571,0.35714285714285715,0.15000000000000002,0.37010685226870943,0.7696919855063603,0.46606341814654506,0.9260011374295959,20
0.5142857142857142,0.25,0.165,0.33253532180789946,0.7926615220703341,0.635695672381545,0.8081221205180347,20
0.5928571428571429,0.37857142857142856,0.2,0.48578765108141353,0.8079460104703061,0.3686576481109419,0.8099599204584507,20
0.6642857142857143,0.37857142857142856,0.165,0.3382955799602697,0.8109228291862188,0.5330431602901815,0.9316866378361162,20
0.5,0.22142857142857142,0.185,0.3734709286312877,0.7754065494096496,0.5351907387077715,0.6544757214206767,20
0.5428571428571428,0.3,0.185,0.32304391306926206,0.8052965239322784,0.3474813561041047,0.8745354978249916,20
0.7071428571428571,0.2571428571428572,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5832622064452652,20
0.7071428571428571,0.35,0.16,0.35345378581881237,0.7708123245422375,0.3250322419733749,0.6411444728827358,20
0.6142857142857142,0.38571428571428573,0.15000000000000002,0.4867035683387331,0.7915324783376879,0.5352570630553264,0.8022335062851275,20
0.4928571428571428,0.29285714285714287,0.18000000000000002,0.4251262757049832,0.7702401321139195,0.23441804419644707,0.872642595447478,20
0.65,0.36428571428571427,0.16,0.41911959044286895,0.7735402616057914,0.4445675653534684,0.8956122818654779,20
0.4357142857142857,0.33571428571428574,0.18000000000000002,0.4634463311587127,0.8123034184744057,0.5249613147265499,0.6631567445315664,20
0.47857142857142854,0.2857142857142857,0.165,0.398918454705556,0.7922259583851893,0.5902735247270381,0.8646568437558132,20
0.5642857142857143,0.2642857142857143,0.16,0.46047105768404084,0.8000363579155829,0.47947187139147274,0.9893993874963669,20
0.5571428571428572,0.2714285714285714,0.185,0.358627078500632,0.8019375686782435,0.5876804700662586,0.6183193719372307,20
0.5357142857142857,0.35,0.155,0.5012645894481944,0.8202054010504025,0.5472782068893216,0.8524562724237098,20
0.6928571428571428,0.22142857142857142,0.2,0.38459378289145996,0.7885868465135255,0.5340824959468198,0.9264198928869561,20
0.47857142857142854,0.3,0.195,0.5137774036093355,0.7877380544712488,0.678614725492855,0.9347736543619878,20
0.5214285714285715,0.2142857142857143,0.165,0.4609360328485649,0.7899930096688791,0.23335547305975568,0.5954214483449002,20
0.5499999999999999,0.22142857142857142,0.16,0.5181884702224991,0.7839394559199626,0.40921323027923195,0.6264275509354796,20
0.5785714285714285,0.2571428571428572,0.165,0.3974995305215838,0.8104012508016996,0.6250569568778976,0.649192723844644,20
0.4857142857142857,0.37142857142857144,0.19,0.49535420397079166,0.7713345822010705,0.3424689020286238,0.5844934617565878,20
0.5142857142857142,0.2857142857142857,0.15000000000000002,0.4764472597728798,0.8012798906915928,0.35048762027706004,0.6292326579079562,20
0.4357142857142857,0.34285714285714286,0.19,0.5043801804406566,0.7792268559255169,0.44241124322810443,0.7298608232371149,20
0.47857142857142854,0.2714285714285714,0.17,0.49406412321322435,0.824870127545692,0.3880381638688548,0.5983226078068953,20
0.47857142857142854,0.37857142857142856,0.17,0.4722276429383524,0.7732468734291199,0.30306954190014124,0.718179375659194,20
0.4714285714285714,0.39285714285714285,0.165,0.38049239622857767,0.8073873783310692,0.44598337248693887,0.7599285149092664,20
0.5857142857142857,0.2714285714285714,0.165,0.41493751440664783,0.7836230805545774,0.24895051200054907,0.7979404096911548,20
0.6,0.32142857142857145,0.195,0.47805830633583835,0.7833095045272834,0.37798820758052,0.5835974106323488,20
0.5785714285714285,0.34285714285714286,0.185,0.4261164019575223,0.7789858291479493,0.26018393088566794,0.7669951932870933,20
0.65,0.32142857142857145,0.17500000000000002,0.34430872034929527,0.8151309039293788,0.4599507991120324,0.7544955001874991,20
0.6642857142857143,0.34285714285714286,0.165,0.519494129540484,0.7892328992621542,0.5543129587287339,0.9716875453261238,20
0.6428571428571428,0.2785714285714286,0.165,0.4306886237867862,0.8122108624205505,0.6171342480398623,0.7939320884788353,20
0.5785714285714285,0.2857142857142857,0.15000000000000002,0.5079812259009711,0.7683351313902118,0.4126726279906573,0.7138707029275813,20
0.5571428571428572,0.25,0.165,0.5061320036342726,0.8118907185583933,0.6290681928862265,0.8191676797135141,20
0.42857142857142855,0.32857142857142857,0.155,0.39801938344711263,0.7996941326804504,0.3924473458070016,0.850677876357239,20
0.6285714285714286,0.29285714285714287,0.185,0.39763523940702505,0.8073080483535336,0.48212721639750145,0.625308509128889,20
0.6642857142857143,0.3,0.16,0.3646443311062192,0.7918684488364044,0.4658527614264214,0.9905326071951941,20
0.42857142857142855,0.35714285714285715,0.2,0.3610630860360807,0.8057418140836771,0.3780505699282002,0.9605407962029802,20
0.5571428571428572,0.2142857142857143,0.195,0.5084045474767361,0.8214225970442514,0.5548546712755156,0.587072654377368,20
0.46428571428571425,0.2285714285714286,0.17500000000000002,0.4170288466874117,0.8088425109467978,0.2843661054370237,0.6042863030038437,20
0.5071428571428571,0.35,0.055,0.39563835496444477,0.5766501829744293,0.34915146944888276,0.24267487037478241,11
0.4357142857142857,0.2785714285714286,0.060000000000000005,0.4956843483032328,0.6686206789238394,0.532943061825939,0.29479186646956235,11
0.5714285714285714,0.2714285714285714,0.055,0.42276106193891383,0.6688393381769819,0.49036492871886184,0.16708776484971063,11
0.5214285714285715,0.37857142857142856,0.07999999999999999,0.3198434120214848,0.5065649340363982,0.48073804736437986,0.14528692083923248,11
0.4357142857142857,0.2357142857142857,0.07500000000000001,0.2769953570637417,0.5650353629414452,0.3834488887652969,0.1624834679759787,11
0.4857142857142857,0.2571428571428572,0.055,0.37162944040778123,0.5080310037501565,0.4127431766881986,0.29414492612840204,11
0.6642857142857143,0.2571428571428572,0.060000000000000005,0.48195494185948806,0.6094700989361463,0.39549308301910047,0.3062854501493771,11
0.6357142857142857,0.39285714285714285,0.07,0.46962223165025485,0.611641436200682,0.37461670462104024,0.20785115158106265,11
0.5428571428571428,0.2785714285714286,0.060000000000000005,0.332603074815371,0.563392989988472,0.3655624222126477,0.16190732275395706,11
0.47857142857142854,0.39285714285714285,0.1,0.46186602908889973,0.6127611243090868,0.3492044249821641,0.319760474743859,11
0.5,0.2785714285714286,0.07,0.41581899705115255,0.690544386649836,0.36512149642980773,0.26616190701709436,11
0.6428571428571428,0.3142857142857143,0.07999999999999999,0.459528725080967,0.631101218612986,0.4615264051446464,0.1934388515856877,11
0.44285714285714284,0.33571428571428574,0.055,0.3859300521251312,0.5200667797459115,0.5384328512765477,0.15684971705575398,11
0.6571428571428571,0.2785714285714286,0.055,0.28843305916340556,0.6008844611179451,0.40094646241088283,0.2678316322555852,11
0.4714285714285714,0.35,0.07999999999999999,0.469569509424161,0.5359317889462348,0.37545352387562425,0.18650153666668629,11
0.45,0.37857142857142856,0.08499999999999999,0.27054312571974826,0.4785619302464208,0.4198838636986596,0.15632295252992895,11
0.5,0.3,0.060000000000000005,0.4530077292464668,0.6551060601042024,0.48147927880379227,0.30160479276617047,11
0.4357142857142857,0.2571428571428572,0.060000000000000005,0.46819143825088594,0.5949781741102249,0.3914490591563292,0.20288674655531502,11
0.4714285714285714,0.34285714285714286,0.07,0.4094083271863991,0.5349492080943528,0.39326046584233143,0.16269526464765038,11
0.5285714285714286,0.35714285714285715,0.07,0.26469758161340284,0.5673524688807616,0.43296566617280197,0.23001664049662685,11
0.5499999999999999,0.37142857142857144,0.07999999999999999,0.46216835950301516,0.6946295871672622,0.47366270823653633,0.21386659119872065,11
0.7071428571428571,0.32142857142857145,0.049999999999999996,0.26747415763894034,0.663017617146723,0.321683555231411,0.24381731748733826,11
0.5285714285714286,0.36428571428571427,0.08499999999999999,0.2713915901146332,0.6112825845514367,0.5169940905020012,0.21830327423106255,11
0.5928571428571429,0.2857142857142857,0.07999999999999999,0.2871684976206649,0.5190246080004526,0.3439120081918874,0.21391150753302068,11
0.7142857142857143,0.30714285714285716,0.055,0.4847452364644401,0.6178429409812157,0.31804704102528203,0.19509202367513734,11
0.5642857142857143,0.32857142857142857,0.055,0.47381315450447936,0.6327332322535514,0.47921152319644866,0.2739459302662168,11
0.6714285714285714,0.24285714285714288,0.065,0.4322969730616505,0.5042905207734976,0.37141759367707894,0.29681792010671304,11
0.5357142857142857,0.3142857142857143,0.049999999999999996,0.3647096927095441,0.6678541530319428,0.37533195469070313,0.2955788228373591,11
0.5571428571428572,0.30714285714285716,0.08499999999999999,0.40930125431826125,0.5698130020224177,0.32407287706893206,0.1804335409130916,11
0.6214285714285714,0.35,0.07500000000000001,0.481821706731564,0.5740892833491743,0.47768339615797917,0.31837425849055523,11
0.6214285714285714,0.2142857142857143,0.1,0.36211363756778703,0.5704844470084507,0.4157330169977168,0.16410430438306778,11
0.45,0.2714285714285714,0.07,0.27812176609280603,0.48146750460054655,0.4878676418015757,0.25427366961412556,11
0.6,0.37142857142857144,0.1,0.3933859934366736,0.6268330639640693,0.4640950226778857,0.15878417645783868,11
0.45714285714285713,0.2142857142857143,0.09,0.40731083504568644,0.5556993517982576,0.3383350273737753,0.15386148171757907,11
0.42857142857142855,0.29285714285714287,0.08499999999999999,0.4610632820055387,0.5990883058497563,0.48530136862395556,0.24328658452406537,11
0.7,0.2785714285714286,0.07999999999999999,0.48626010777705253,0.6979514315062816,0.4696060335621377,0.3135702706175825,11
0.5357142857142857,0.36428571428571427,0.065,0.30338300482568326,0.561097924826654,0.34079903921498356,0.14636563932492996,11
0.6142857142857142,0.35714285714285715,0.07999999999999999,0.3648767251442345,0.5294000341295972,0.5130646307495987,0.32168363914688164,11
0.7,0.2142857142857143,0.065,0.42960872289115937,0.7065840710707718,0.42735623791778965,0.25705909775552593,11
0.5428571428571428,0.37142857142857144,0.065,0.2913816670758106,0.7030479633388129,0.4024630434007316,0.26603747797779254,11
0.7071428571428571,0.36428571428571427,0.060000000000000005,0.4385364994229344,0.6867761104699606,0.42448435298650067,0.1827359979555077,11
0.42857142857142855,0.2785714285714286,0.09,0.4582242815512435,0.6507819772536032,0.34490058866600093,0.20304496747124573,11
0.5285714285714286,0.30714285714285716,0.060000000000000005,0.36746110705440005,0.5368357976028142,0.4550093574732941,0.17606238899394816,11
0.6357142857142857,0.39285714285714285,0.060000000000000005,0.4748894992840049,0.5010533562659204,0.3855474161097402,0.2927591154812288,11
0.4928571428571428,0.32857142857142857,0.09,0.38426907589009307,0.6835507002193634,0.5127080431407265,0.3104379566169821,11
0.6857142857142857,0.29285714285714287,0.08499999999999999,0.3373752270987629,0.6386000560250243,0.46578950254738816,0.16555712766563715,11
0.4357142857142857,0.39285714285714285,0.049999999999999996,0.4605290436391558,0.6355810232626992,0.42934163731266983,0.255252712782332,11
0.5285714285714286,0.37857142857142856,0.065,0.3217120774311595,0.4910889384579361,0.5011479582445666,0.31907038064079624,11
0.5285714285714286,0.2714285714285714,0.09,0.4914504214945289,0.5556538798481816,0.43862121439550683,0.28514055147504935,11
0.45,0.2714285714285714,0.060000000000000005,0.30023756489711195,0.5974122307186248,0.5136176770700149,0.1836122664939756,11
0.7071428571428571,0.22142857142857142,0.07500000000000001,0.337279925597592,0.5959579209778763,0.4924054222591945,0.20885581971592243,11
0.5499999999999999,0.22142857142857142,0.09,0.45591344109591614,0.4955007470839249,0.4889280796135318,0.24516843199691662,11
0.6214285714285714,0.39285714285714285,0.09,0.32848079421285237,0.5792412131924634,0.456324300863981,0.15193973837305888,11
0.42857142857142855,0.2357142857142857,0.060000000000000005,0.27528565518011816,0.5830089379504461,0.46183015727612675,0.20191158287143152,11
0.6714285714285714,0.35,0.060000000000000005,0.4179536030152051,0.5539443163650672,0.36808257029065206,0.3129473896537082,11
0.6785714285714286,0.2357142857142857,0.08499999999999999,0.3163207107285949,0.5481201355755472,0.3461504902232815,0.28941257390256014,11
0.6,0.2785714285714286,0.07999999999999999,0.37428026570596495,0.5558828416033953,0.36478445849186547,0.31276193675891656,11
0.5499999999999999,0.37857142857142856,0.07,0.4011478175481409,0.4928576626158968,0.3556418762206558,0.2923813477987373,11
0.4714285714285714,0.2785714285714286,0.07500000000000001,0.294190123611894,0.6388531863206561,0.5031225675385977,0.21740306077599358,11
0.45,0.2142857142857143,0.055,0.378812161930438,0.5960706111050126,0.43040739817261897,0.2282083556053986,11
0.5642857142857143,0.2857142857142857,0.07500000000000001,0.4298383140451211,0.5247938260140533,0.34375430342825064,0.25058818788898307,11
0.5142857142857142,0.39285714285714285,0.1,0.27832089969916407,0.638907285509465,0.35281228890768845,0.24390643788426936,11
0.47857142857142854,0.32857142857142857,0.095,0.4211586972002722,0.5489980724871014,0.3233763159067926,0.16011076304140176,11
0.6142857142857142,0.22142857142857142,0.095,0.5085877073986655,0.6839851719095138,0.3549604907761358,0.19085795782621073,11
0.5428571428571428,0.30714285714285716,0.065,0.3004308164068059,0.6459903666793672,0.353204663435555,0.22633123231229468,11
0.5357142857142857,0.34285714285714286,0.065,0.340412805058956,0.5270353718724502,0.5225294651117471,0.29976833215228643,11
0.5785714285714285,0.2857142857142857,0.09,0.3013211157400322,0.6273220561960807,0.41795742543077985,0.22999349303257477,11
0.5214285714285715,0.2857142857142857,0.07999999999999999,0.45278994848406573,0.692113743855061,0.48707403971256236,0.2744063269590222,11
0.5071428571428571,0.2142857142857143,0.095,0.38588613568382846,0.5280199041069047,0.36105014274570646,0.17156808962872652,11
0.6857142857142857,0.35,0.08499999999999999,0.4842576809813298,0.5491642318732348,0.5373909953793012,0.22631976242477886,11
0.7071428571428571,0.24285714285714288,0.065,0.29772375666909523,0.6304868326693014,0.40557721184794326,0.24300318123358478,11
0.44285714285714284,0.30714285714285716,0.07500000000000001,0.3694750891470967,0.5391343578252044,0.4982155527038128,0.27125176645013066,11
0.6142857142857142,0.2285714285714286,0.055,0.33548218078722625,0.524408577739315,0.31985228225039664,0.1702858477586361,11
0.6714285714285714,0.32142857142857145,0.07,0.4154362731045521,0.692543022357182,0.36833056423697863,0.2779948444610429,11
0.5428571428571428,0.24285714285714288,0.095,0.44273029546287046,0.4828185603294315,0.542909445218847,0.1581726925591926,11
0.5499999999999999,0.33571428571428574,0.060000000000000005,0.46020540063185833,0.6005793379321492,0.3436906840705224,0.19979043273937103,11
0.5285714285714286,0.24285714285714288,0.09,0.39600885818735976,0.6009610778477971,0.5094574879369769,0.24415851853770992,11
0.5785714285714285,0.3142857142857143,0.07500000000000001,0.2644541875180373,0.5407702837965154,0.3124167779414736,0.30185464757962666,11
0.45,0.2642857142857143,0.07999999999999999,0.4142547099859262,0.6774453640235013,0.35669531611164884,0.1684612094317838,11
0.7071428571428571,0.2357142857142857,0.07999999999999999,0.4033775542807668,0.6688826257871088,0.4428568712517975,0.17070846710837406,11
0.6428571428571428,0.33571428571428574,0.1,0.4920871809119177,0.6428295774285473,0.5159657264296615,0.2982306329667002,11
0.4857142857142857,0.25,0.07,0.496937032883047,0.6059885060300183,0.4899701753115322,0.31264677084392695,11
0.42857142857142855,0.37142857142857144,0.095,0.28222492579219205,0.5517162410890799,0.40690575794417105,0.19695144849382873,11
0.5071428571428571,0.33571428571428574,0.065,0.4672104629786247,0.48667079752084175,0.3555050669358113,0.2081902240794395,11
0.4357142857142857,0.38571428571428573,0.060000000000000005,0.41643750558429193,0.5247987983766876,0.4618249326677428,0.3046430654226188,11
0.6285714285714286,0.2357142857142857,0.049999999999999996,0.4664794032130607,0.6026785654979823,0.4588194480805068,0.15189802524940577,11
0.46428571428571425,0.39285714285714285,0.08499999999999999,0.4746655707133678,0.6796535050539421,0.4824367819088671,0.3150763641399909,11
0.5571428571428572,0.2285714285714286,0.08499999999999999,0.47393349774309523,0.5723026675514086,0.43944842280288454,0.19511326446704053,11
0.5571428571428572,0.37857142857142856,0.049999999999999996,0.4643828746354779,0.6247798811178262,0.47025191465444016,0.1534129832596672,11
0.6571428571428571,0.39285714285714285,0.09,0.28240584811278546,0.6679406420451353,0.3447586555450739,0.17863075444587279,11
0.5642857142857143,0.38571428571428573,0.060000000000000005,0.33154611607665874,0.5772077214855208,0.48822518628077116,0.3172068938689123,11
0.65,0.35714285714285715,0.049999999999999996,0.2659218318986297,0.680699843785106,0.4466170504889956,0.2110672558326287,11
0.5428571428571428,0.32857142857142857,0.065,0.49768363706250895,0.6731433043356966,0.4264609310727139,0.21425627033692546,11
0.6214285714285714,0.30714285714285716,0.1,0.2820184567099997,0.549680917102961,0.49017291005357233,0.2637306540770263,11
0.5071428571428571,0.39285714285714285,0.08499999999999999,0.49495312469176445,0.5262647832832288,0.41989226869953267,0.2354802488781096,11
0.6428571428571428,0.37142857142857144,0.095,0.2898966165786442,0.682923491937707,0.41274778997572437,0.22321041277269044,11
0.47857142857142854,0.2142857142857143,0.08499999999999999,0.41549119878546237,0.5714681305874644,0.4480218168349662,0.31812250210646215,11
0.42857142857142855,0.35,0.07,0.2847243646483052,0.5627459865124421,0.45301941990357597,0.17971243098223194,11
0.5928571428571429,0.37857142857142856,0.09,0.3132429090292784,0.5296612149282233,0.44732476098657625,0.16273588489809795,11
0.5928571428571429,0.37142857142857144,0.07,0.48507482670503976,0.658969024883653,0.5245628570040721,0.28211521585785804,11
0.2857142857142857,0.47857142857142854,0.36,0.23527553983900173,0.03185312325068346,0.6191344056004657,0.24551911729699777,3
0.16428571428571428,0.47857142857142854,0.39499999999999996,0.2925392016617,0.03352103192507386,0.5311538589480045,0.21453551302103074,3
0.2785714285714286,0.37857142857142856,0.39999999999999997,0.2600326327583703,0.013390177235208717,0.3875658731737891,0.17366000152251462,3
0.15714285714285714,0.47857142857142854,0.39999999999999997,0.2881616666437308,0.016332124086625988,0.4488754849694989,0.24537274845086954,3
0.2571428571428571,0.44285714285714284,0.36,0.27385654758580813,0.061893760652769275,0.5673198861389444,0.21215215788976832,3
0.22857142857142856,0.48571428571428577,0.38,0.3335773797515642,0.013357792426932968,0.3863312194920724,0.26036561509842426,3
0.41428571428571426,0.4642857142857143,0.39499999999999996,0.3394177109182491,0.027415579192196754,0.4239740644468126,0.1956244630582496,3
0.42142857142857143,0.4642857142857143,0.39499999999999996,0.24416750987132585,0.052391845478329174,0.6292135329818076,0.22420096125158762,3
0.3,0.40714285714285714,0.35,0.2683930158011193,0.05419997221262948,0.5451996458346275,0.22144409008105004,3
0.19999999999999998,0.4928571428571429,0.38,0.2636182442788205,0.04726388236461124,0.816293432852508,0.22193165315158314,3
0.41428571428571426,0.4357142857142857,0.37,0.3491570810644431,0.059221148808083796,0.8107567900357922,0.26348782677598764,3
0.3071428571428571,0.4357142857142857,0.37,0.3052143592804306,0.011284489155887784,0.6954307829076471,0.19534617618912248,3
0.41428571428571426,0.4142857142857143,0.38,0.3152891779474084,0.005128250081743307,0.4682097644361365,0.2110800156482328,3
0.16428571428571428,0.40714285714285714,0.39999999999999997,0.29120877263064393,0.061337453187845115,0.7752896512562022,0.21735174053522927,3
0.19285714285714284,0.40714285714285714,0.36,0.2689166311565939,0.005280509833273189,0.4776829848265951,0.17952502528612657,3
0.19999999999999998,0.47857142857142854,0.39499999999999996,0.2841896221186051,0.0574394829754481,0.4629664158254154,0.1845483975035771,3
0.35714285714285715,0.36428571428571427,0.355,0.34919398082640873,0.06535044205126228,0.6938752554450316,0.19147222168963812,3
0.2785714285714286,0.4714285714285714,0.39499999999999996,0.3287214910201236,0.02493253259237599,0.7209687613741291,0.22386343278689352,3
0.17857142857142858,0.5214285714285715,0.355,0.2483442406859917,0.017473561105050023,0.5791625412331953,0.1679853835751807,3
0.22142857142857142,0.4642857142857143,0.36,0.3461284044419065,0.0007593955530422469,0.4646402006721382,0.2523847893117879,3
0.18571428571428572,0.5357142857142857,0.39,0.23699723174209525,0.0220197535910088,0.6257598562756577,0.18357828693918676,3
0.17857142857142858,0.45,0.36,0.3233225231301532,0.009971045952794189,0.6526396995775159,0.23545195714994488,3
0.22142857142857142,0.5214285714285715,0.355,0.25097538898058247,0.008646779155690676,0.7799314918669125,0.24824690014904888,3
0.42857142857142855,0.45,0.39,0.2954097879334696,0.04872295519131237,0.4846010199473145,0.23466320828327514,3
0.42142857142857143,0.40714285714285714,0.39,0.2798001467227449,0.05788404602452918,0.7153035262584535,0.1894677737462036,3
0.15714285714285714,0.44285714285714284,0.365,0.2393237509018341,0.0019426970068332217,0.41978172008544556,0.18723054786963583,3
0.2571428571428571,0.42857142857142855,0.375,0.27149426927263287,0.028243910414265855,0.39598833844641623,0.19638374027450983,3
0.42142857142857143,0.39285714285714285,0.39499999999999996,0.29281582519860416,0.05143512044553136,0.6510092864760975,0.26764490994653173,3
0.3857142857142857,0.5142857142857142,0.39999999999999997,0.23862926865839207,0.03275871699731517,0.6725087468553534,0.22825601511611177,3
0.3071428571428571,0.45,0.38,0.24827732355088383,0.042864389916325296,0.5064814915333686,0.21091998355183578,3
